GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
6071,2013,San Bernardino County,California,2094769,15.68,237011,40.34,1116,53433,236700,35.7,31.17,8.09,51.09,0.36,6.53,0.32,2.25,0.18,,,,,0,0,0
6071,2014,San Bernardino County,California,2094769,15.68,240000,40.34,1116,53433,236700,35.7,31.17,8.09,51.09,0.36,6.53,0.32,2.25,0.18,,,,,0,0,0
6071,2015,San Bernardino County,California,2094769,15.68,242988,40.34,1116,53433,236700,35.7,31.17,8.09,51.09,0.36,6.53,0.32,2.25,0.18,,,,,0,0,0
6071,2016,San Bernardino County,California,2094769,15.68,245977,40.34,1116,53433,236700,35.7,31.17,8.09,51.09,0.36,6.53,0.32,2.25,0.18,,,,,0,0,0
6073,2000,San Diego County,California,2813833,12.43,443216,44.56,761,47067,227200,28.1,55.04,5.49,26.69,0.54,8.72,0.43,2.88,0.21,10332,10086,2.28,2.33,1,0,0
6073,2001,San Diego County,California,2813833,12.43,448478,44.56,761,47067,227200,28.1,55.04,5.49,26.69,0.54,8.72,0.43,2.88,0.21,10244,9748,2.17,2.28,1,0,0
6073,2002,San Diego County,California,2813833,12.43,453741,44.56,761,47067,227200,28.1,55.04,5.49,26.69,0.54,8.72,0.43,2.88,0.21,7855,7476,1.65,1.73,1,0,0
6073,2003,San Diego County,California,2813833,12.43,459003,44.56,761,47067,227200,28.1,55.04,5.49,26.69,0.54,8.72,0.43,2.88,0.21,8500,7923,1.73,1.85,1,0,0
6073,2004,San Diego County,California,2813833,12.43,464266,44.56,761,47067,227200,28.1,55.04,5.49,26.69,0.54,8.72,0.43,2.88,0.21,8841,8246,1.78,1.9,1,0,0
6073,2005,San Diego County,California,2987543,7.89,469528,42.94,1198,62901,516400,33,51.25,4.87,30.36,0.42,9.97,0.42,2.46,0.27,9626,8513,1.81,2.05,1,0,0
6073,2006,San Diego County,California,2987543,7.89,474790,42.94,1198,62901,516400,33,51.25,4.87,30.36,0.42,9.97,0.42,2.46,0.27,9284,8465,1.78,1.96,1,0,0
6073,2007,San Diego County,California,2987543,7.89,480053,42.94,1198,62901,516400,33,51.25,4.87,30.36,0.42,9.97,0.42,2.46,0.27,8965,8223,1.71,1.87,1,0,0
6073,2008,San Diego County,California,2987543,7.89,485315,42.94,1198,62901,516400,33,51.25,4.87,30.36,0.42,9.97,0.42,2.46,0.27,10904,8822,1.82,2.25,1,0,0
6073,2009,San Diego County,California,2987543,7.89,490578,42.94,1198,62901,516400,33,51.25,4.87,30.36,0.42,9.97,0.42,2.46,0.27,10701,8563,1.75,2.18,1,0,0
6073,2010,San Diego County,California,3095313,9.98,495840,45.62,1282,63373,419400,33.9,48.46,4.74,32.03,0.46,10.6,0.44,3.07,0.22,10494,8302,1.67,2.12,1,0,0
6073,2011,San Diego County,California,3223096,10.63,502201,47.08,1344,64309,429600,33.6,47.01,4.75,32.92,0.36,11.25,0.42,3.12,0.17,9771,7817,1.56,1.95,1,0,0
6073,2012,San Diego County,California,3223096,10.63,508562,47.08,1344,64309,429600,33.6,47.01,4.75,32.92,0.36,11.25,0.42,3.12,0.17,7782,6220,1.22,1.53,1,0,0
6073,2013,San Diego County,California,3223096,10.63,514923,47.08,1344,64309,429600,33.6,47.01,4.75,32.92,0.36,11.25,0.42,3.12,0.17,7280,5484,1.07,1.41,1,0,0
6073,2014,San Diego County,California,3223096,10.63,521284,47.08,1344,64309,429600,33.6,47.01,4.75,32.92,0.36,11.25,0.42,3.12,0.17,6575,4625,0.89,1.26,1,0,0
6073,2015,San Diego County,California,3223096,10.63,527645,47.08,1344,64309,429600,33.6,47.01,4.75,32.92,0.36,11.25,0.42,3.12,0.17,5954,3741,0.71,1.13,1,0,0
6073,2016,San Diego County,California,3223096,10.63,534006,47.08,1344,64309,429600,33.6,47.01,4.75,32.92,0.36,11.25,0.42,3.12,0.17,4957,3579,0.67,0.93,1,0,0
6075,2000,San Francisco County,California,776733,11.31,214309,65,928,55221,396400,24.6,43.63,7.57,14.1,0.26,30.66,0.46,2.98,0.33,1367,1337,0.62,0.64,1,0,0
6075,2001,San Francisco County,California,776733,11.31,215095,65,928,55221,396400,24.6,43.63,7.57,14.1,0.26,30.66,0.46,2.98,0.33,1861,1244,0.58,0.87,1,0,0
6075,2002,San Francisco County,California,776733,11.31,215880,65,928,55221,396400,24.6,43.63,7.57,14.1,0.26,30.66,0.46,2.98,0.33,2650,1312,0.61,1.23,1,0,0
6075,2003,San Francisco County,California,776733,11.31,216666,65,928,55221,396400,24.6,43.63,7.57,14.1,0.26,30.66,0.46,2.98,0.33,2801,1512,0.7,1.29,1,0,0
6075,2004,San Francisco County,California,776733,11.31,217451,65,928,55221,396400,24.6,43.63,7.57,14.1,0.26,30.66,0.46,2.98,0.33,2844,1651,0.76,1.31,1,0,0
6075,2005,San Francisco County,California,797271,6.99,218237,62.06,1287,70040,781500,27.4,44.65,6.35,14.19,0.25,31.24,0.43,2.55,0.34,2321,1493,0.68,1.06,1,0,0
6075,2006,San Francisco County,California,797271,6.99,219023,62.06,1287,70040,781500,27.4,44.65,6.35,14.19,0.25,31.24,0.43,2.55,0.34,2014,1325,0.6,0.92,1,0,0
6075,2007,San Francisco County,California,797271,6.99,219808,62.06,1287,70040,781500,27.4,44.65,6.35,14.19,0.25,31.24,0.43,2.55,0.34,2136,1270,0.58,0.97,1,0,0
6075,2008,San Francisco County,California,797271,6.99,220594,62.06,1287,70040,781500,27.4,44.65,6.35,14.19,0.25,31.24,0.43,2.55,0.34,1918,1166,0.53,0.87,1,0,0
6075,2009,San Francisco County,California,797271,6.99,221379,62.06,1287,70040,781500,27.4,44.65,6.35,14.19,0.25,31.24,0.43,2.55,0.34,1691,928,0.42,0.76,1,0,0
6075,2010,San Francisco County,California,805235,8.05,222165,64.24,1447,73802,750900,28.4,41.91,5.81,15.12,0.23,33,0.39,3.24,0.31,1705,966,0.43,0.77,1,0,0
6075,2011,San Francisco County,California,840763,7.76,224984,63.57,1558,81294,799600,27.5,41.24,5.34,15.3,0.18,33.53,0.4,3.55,0.47,1899,1035,0.46,0.84,1,0,0
6075,2012,San Francisco County,California,840763,7.76,227802,63.57,1558,81294,799600,27.5,41.24,5.34,15.3,0.18,33.53,0.4,3.55,0.47,1326,789,0.35,0.58,1,0,0
6075,2013,San Francisco County,California,840763,7.76,230621,63.57,1558,81294,799600,27.5,41.24,5.34,15.3,0.18,33.53,0.4,3.55,0.47,1077,681,0.3,0.47,1,0,0
6075,2014,San Francisco County,California,840763,7.76,233439,63.57,1558,81294,799600,27.5,41.24,5.34,15.3,0.18,33.53,0.4,3.55,0.47,1440,673,0.29,0.62,1,0,0
6075,2015,San Francisco County,California,840763,7.76,236258,63.57,1558,81294,799600,27.5,41.24,5.34,15.3,0.18,33.53,0.4,3.55,0.47,1347,580,0.25,0.57,1,0,0
6075,2016,San Francisco County,California,840763,7.76,239076,63.57,1558,81294,799600,27.5,41.24,5.34,15.3,0.18,33.53,0.4,3.55,0.47,1176,593,0.25,0.49,1,0,0
6077,2000,San Joaquin County,California,563598,17.74,71962,39.62,617,41282,142400,28.2,47.37,6.41,30.53,0.63,11.02,0.29,3.53,0.22,2824,2376,3.3,3.92,0,0,0
6077,2001,San Joaquin County,California,563598,17.74,73539,39.62,617,41282,142400,28.2,47.37,6.41,30.53,0.63,11.02,0.29,3.53,0.22,3444,2534,3.45,4.68,0,0,0
6077,2002,San Joaquin County,California,563598,17.74,75117,39.62,617,41282,142400,28.2,47.37,6.41,30.53,0.63,11.02,0.29,3.53,0.22,2966,2179,2.9,3.95,0,0,0
6077,2003,San Joaquin County,California,563598,17.74,76694,39.62,617,41282,142400,28.2,47.37,6.41,30.53,0.63,11.02,0.29,3.53,0.22,2709,2054,2.68,3.53,0,0,0
6077,2004,San Joaquin County,California,563598,17.74,78272,39.62,617,41282,142400,28.2,47.37,6.41,30.53,0.63,11.02,0.29,3.53,0.22,2558,2428,3.1,3.27,0,0,0
6077,2005,San Joaquin County,California,664641,11.29,79849,37.46,949,54540,355000,34.1,39.36,7.01,36.39,0.51,13.32,0.43,2.75,0.23,2270,2194,2.75,2.84,1,0,0
6077,2006,San Joaquin County,California,664641,11.29,81427,37.46,949,54540,355000,34.1,39.36,7.01,36.39,0.51,13.32,0.43,2.75,0.23,2323,2247,2.76,2.85,1,0,0
6077,2007,San Joaquin County,California,664641,11.29,83004,37.46,949,54540,355000,34.1,39.36,7.01,36.39,0.51,13.32,0.43,2.75,0.23,2418,2127,2.56,2.91,1,0,0
6077,2008,San Joaquin County,California,664641,11.29,84582,37.46,949,54540,355000,34.1,39.36,7.01,36.39,0.51,13.32,0.43,2.75,0.23,3325,2563,3.03,3.93,0,0,0
6077,2009,San Joaquin County,California,664641,11.29,86160,37.46,949,54540,355000,34.1,39.36,7.01,36.39,0.51,13.32,0.43,2.75,0.23,2259,2001,2.32,2.62,1,0,0
6077,2010,San Joaquin County,California,685306,13.65,87737,40.81,1021,53895,225400,34.7,35.88,7.08,38.86,0.46,13.8,0.47,3.23,0.2,2451,2385,2.72,2.79,1,0,0
6077,2011,San Joaquin County,California,708554,14.96,88885,43.36,1024,53274,223000,34.5,34.31,6.72,40.11,0.32,14.46,0.5,3.46,0.14,,,,,0,0,0
6077,2012,San Joaquin County,California,708554,14.96,90032,43.36,1024,53274,223000,34.5,34.31,6.72,40.11,0.32,14.46,0.5,3.46,0.14,,,,,0,0,0
6077,2013,San Joaquin County,California,708554,14.96,91180,43.36,1024,53274,223000,34.5,34.31,6.72,40.11,0.32,14.46,0.5,3.46,0.14,,,,,0,0,0
6077,2014,San Joaquin County,California,708554,14.96,92327,43.36,1024,53274,223000,34.5,34.31,6.72,40.11,0.32,14.46,0.5,3.46,0.14,,,,,0,0,0
6077,2015,San Joaquin County,California,708554,14.96,93475,43.36,1024,53274,223000,34.5,34.31,6.72,40.11,0.32,14.46,0.5,3.46,0.14,,,,,0,0,0
6077,2016,San Joaquin County,California,708554,14.96,94622,43.36,1024,53274,223000,34.5,34.31,6.72,40.11,0.32,14.46,0.5,3.46,0.14,,,,,0,0,0
6079,2000,San Luis Obispo County,California,246681,12.84,35739,38.54,719,42428,230000,30.8,76.15,1.92,16.29,0.6,2.57,0.09,2.22,0.15,116,97,0.27,0.32,1,0,0
6079,2001,San Luis Obispo County,California,246681,12.84,36274,38.54,719,42428,230000,30.8,76.15,1.92,16.29,0.6,2.57,0.09,2.22,0.15,126,102,0.28,0.35,1,0,0
6079,2002,San Luis Obispo County,California,246681,12.84,36810,38.54,719,42428,230000,30.8,76.15,1.92,16.29,0.6,2.57,0.09,2.22,0.15,307,211,0.57,0.83,1,0,0
6079,2003,San Luis Obispo County,California,246681,12.84,37345,38.54,719,42428,230000,30.8,76.15,1.92,16.29,0.6,2.57,0.09,2.22,0.15,389,254,0.68,1.04,1,0,0
6079,2004,San Luis Obispo County,California,246681,12.84,37881,38.54,719,42428,230000,30.8,76.15,1.92,16.29,0.6,2.57,0.09,2.22,0.15,264,252,0.67,0.7,1,0,0
6079,2005,San Luis Obispo County,California,262149,6.13,38417,38.83,1097,55555,534300,37.2,73.29,1.89,18.83,0.59,3.01,0.13,2.06,0.19,230,223,0.58,0.6,1,0,0
6079,2006,San Luis Obispo County,California,262149,6.13,38953,38.83,1097,55555,534300,37.2,73.29,1.89,18.83,0.59,3.01,0.13,2.06,0.19,,,,,0,0,0
6079,2007,San Luis Obispo County,California,262149,6.13,39489,38.83,1097,55555,534300,37.2,73.29,1.89,18.83,0.59,3.01,0.13,2.06,0.19,,,,,0,0,0
6079,2008,San Luis Obispo County,California,262149,6.13,40024,38.83,1097,55555,534300,37.2,73.29,1.89,18.83,0.59,3.01,0.13,2.06,0.19,,,,,0,0,0
6079,2009,San Luis Obispo County,California,262149,6.13,40560,38.83,1097,55555,534300,37.2,73.29,1.89,18.83,0.59,3.01,0.13,2.06,0.19,,,,,0,0,0
6079,2010,San Luis Obispo County,California,269637,6.81,41096,40.28,1197,59628,449300,35.8,71.09,1.9,20.76,0.51,3.01,0.13,2.31,0.29,,,,,0,0,0
6079,2011,San Luis Obispo County,California,276517,7.56,41568,42.35,1235,60691,445700,34.3,69.77,1.93,21.76,0.39,3.56,0.1,2.39,0.1,,,,,0,0,0
6079,2012,San Luis Obispo County,California,276517,7.56,42040,42.35,1235,60691,445700,34.3,69.77,1.93,21.76,0.39,3.56,0.1,2.39,0.1,,,,,0,0,0
6079,2013,San Luis Obispo County,California,276517,7.56,42512,42.35,1235,60691,445700,34.3,69.77,1.93,21.76,0.39,3.56,0.1,2.39,0.1,,,,,0,0,0
6079,2014,San Luis Obispo County,California,276517,7.56,42984,42.35,1235,60691,445700,34.3,69.77,1.93,21.76,0.39,3.56,0.1,2.39,0.1,,,,,0,0,0
6079,2015,San Luis Obispo County,California,276517,7.56,43456,42.35,1235,60691,445700,34.3,69.77,1.93,21.76,0.39,3.56,0.1,2.39,0.1,,,,,0,0,0
6079,2016,San Luis Obispo County,California,276517,7.56,43928,42.35,1235,60691,445700,34.3,69.77,1.93,21.76,0.39,3.56,0.1,2.39,0.1,,,,,0,0,0
6081,2000,San Mateo County,California,707161,5.83,97970,38.56,1144,70819,469200,26.3,49.83,3.36,21.88,0.22,19.84,1.29,3.27,0.31,,,,,0,0,0
6081,2001,San Mateo County,California,707161,5.83,98645,38.56,1144,70819,469200,26.3,49.83,3.36,21.88,0.22,19.84,1.29,3.27,0.31,,,,,0,0,0
6081,2002,San Mateo County,California,707161,5.83,99321,38.56,1144,70819,469200,26.3,49.83,3.36,21.88,0.22,19.84,1.29,3.27,0.31,845,641,0.65,0.85,1,0,0
6081,2003,San Mateo County,California,707161,5.83,99997,38.56,1144,70819,469200,26.3,49.83,3.36,21.88,0.22,19.84,1.29,3.27,0.31,1401,849,0.85,1.4,1,0,0
6081,2004,San Mateo County,California,707161,5.83,100673,38.56,1144,70819,469200,26.3,49.83,3.36,21.88,0.22,19.84,1.29,3.27,0.31,1207,897,0.89,1.2,1,0,0
6081,2005,San Mateo County,California,701886,4.68,101348,38.31,1415,84426,786500,28.8,45.69,3.05,23.05,0.22,23.69,1.36,2.54,0.39,1159,960,0.95,1.14,1,0,0
6081,2006,San Mateo County,California,701886,4.68,102024,38.31,1415,84426,786500,28.8,45.69,3.05,23.05,0.22,23.69,1.36,2.54,0.39,1426,1138,1.12,1.4,1,0,0
6081,2007,San Mateo County,California,701886,4.68,102700,38.31,1415,84426,786500,28.8,45.69,3.05,23.05,0.22,23.69,1.36,2.54,0.39,1182,982,0.96,1.15,1,0,0
6081,2008,San Mateo County,California,701886,4.68,103376,38.31,1415,84426,786500,28.8,45.69,3.05,23.05,0.22,23.69,1.36,2.54,0.39,980,940,0.91,0.95,1,0,0
6081,2009,San Mateo County,California,701886,4.68,104051,38.31,1415,84426,786500,28.8,45.69,3.05,23.05,0.22,23.69,1.36,2.54,0.39,823,704,0.68,0.79,1,0,0
6081,2010,San Mateo County,California,718451,4.9,104727,40.62,1541,87751,734100,29.9,42.26,2.61,25.4,0.16,24.49,1.38,3.33,0.38,845,701,0.67,0.81,1,1,0
6081,2011,San Mateo County,California,748731,4.84,106050,40.93,1728,93623,776300,30.6,40.76,2.47,25.29,0.12,26.17,1.37,3.47,0.36,868,697,0.66,0.82,1,0,0
6081,2012,San Mateo County,California,748731,4.84,107374,40.93,1728,93623,776300,30.6,40.76,2.47,25.29,0.12,26.17,1.37,3.47,0.36,580,452,0.42,0.54,1,0,0
6081,2013,San Mateo County,California,748731,4.84,108697,40.93,1728,93623,776300,30.6,40.76,2.47,25.29,0.12,26.17,1.37,3.47,0.36,816,600,0.55,0.75,1,0,0
6081,2014,San Mateo County,California,748731,4.84,110020,40.93,1728,93623,776300,30.6,40.76,2.47,25.29,0.12,26.17,1.37,3.47,0.36,868,542,0.49,0.79,1,0,0
6081,2015,San Mateo County,California,748731,4.84,111344,40.93,1728,93623,776300,30.6,40.76,2.47,25.29,0.12,26.17,1.37,3.47,0.36,757,519,0.47,0.68,1,0,0
6081,2016,San Mateo County,California,748731,4.84,112667,40.93,1728,93623,776300,30.6,40.76,2.47,25.29,0.12,26.17,1.37,3.47,0.36,515,408,0.36,0.46,1,0,0
6083,2000,Santa Barbara County,California,399347,14.33,60011,43.92,830,46677,293000,30.6,56.86,2.1,34.22,0.53,3.93,0.15,2.05,0.15,408,357,0.59,0.68,1,0,0
6083,2001,Santa Barbara County,California,399347,14.33,60738,43.92,830,46677,293000,30.6,56.86,2.1,34.22,0.53,3.93,0.15,2.05,0.15,254,173,0.28,0.42,1,0,0
6083,2002,Santa Barbara County,California,399347,14.33,61464,43.92,830,46677,293000,30.6,56.86,2.1,34.22,0.53,3.93,0.15,2.05,0.15,231,144,0.23,0.38,1,0,0
6083,2003,Santa Barbara County,California,399347,14.33,62191,43.92,830,46677,293000,30.6,56.86,2.1,34.22,0.53,3.93,0.15,2.05,0.15,286,207,0.33,0.46,1,0,0
6083,2004,Santa Barbara County,California,399347,14.33,62918,43.92,830,46677,293000,30.6,56.86,2.1,34.22,0.53,3.93,0.15,2.05,0.15,231,227,0.36,0.37,1,0,0
6083,2005,Santa Barbara County,California,402025,8.04,63644,45.66,1231,59350,620800,35.2,52.5,1.77,38.76,0.49,4.2,0.18,1.92,0.18,236,231,0.36,0.37,1,0,0
6083,2006,Santa Barbara County,California,402025,8.04,64371,45.66,1231,59350,620800,35.2,52.5,1.77,38.76,0.49,4.2,0.18,1.92,0.18,148,145,0.23,0.23,1,0,0
6083,2007,Santa Barbara County,California,402025,8.04,65097,45.66,1231,59350,620800,35.2,52.5,1.77,38.76,0.49,4.2,0.18,1.92,0.18,193,191,0.29,0.3,1,0,0
6083,2008,Santa Barbara County,California,402025,8.04,65824,45.66,1231,59350,620800,35.2,52.5,1.77,38.76,0.49,4.2,0.18,1.92,0.18,161,161,0.24,0.24,1,0,0
6083,2009,Santa Barbara County,California,402025,8.04,66550,45.66,1231,59350,620800,35.2,52.5,1.77,38.76,0.49,4.2,0.18,1.92,0.18,97,95,0.14,0.15,1,0,0
6083,2010,Santa Barbara County,California,423895,9.42,67277,47.34,1326,62723,482400,34,47.92,1.71,42.86,0.43,4.62,0.16,2.11,0.19,,,,,0,0,0
6083,2011,Santa Barbara County,California,435850,10.04,67864,48.09,1369,63985,465300,33.7,46.35,1.7,44.12,0.41,4.94,0.14,2.24,0.09,,,,,0,0,0
6083,2012,Santa Barbara County,California,435850,10.04,68450,48.09,1369,63985,465300,33.7,46.35,1.7,44.12,0.41,4.94,0.14,2.24,0.09,,,,,0,0,0
6083,2013,Santa Barbara County,California,435850,10.04,69037,48.09,1369,63985,465300,33.7,46.35,1.7,44.12,0.41,4.94,0.14,2.24,0.09,,,,,0,0,0
6083,2014,Santa Barbara County,California,435850,10.04,69624,48.09,1369,63985,465300,33.7,46.35,1.7,44.12,0.41,4.94,0.14,2.24,0.09,,,,,0,0,0
6083,2015,Santa Barbara County,California,435850,10.04,70210,48.09,1369,63985,465300,33.7,46.35,1.7,44.12,0.41,4.94,0.14,2.24,0.09,,,,,0,0,0
6083,2016,Santa Barbara County,California,435850,10.04,70797,48.09,1369,63985,465300,33.7,46.35,1.7,44.12,0.41,4.94,0.14,2.24,0.09,,,,,0,0,0
6085,2000,Santa Clara County,California,1682585,7.53,227203,40.15,1185,74335,446400,25.7,44.23,2.64,23.98,0.31,25.36,0.3,2.96,0.21,2387,2340,1.03,1.05,1,0,0
6085,2001,Santa Clara County,California,1682585,7.53,230073,40.15,1185,74335,446400,25.7,44.23,2.64,23.98,0.31,25.36,0.3,2.96,0.21,1797,1492,0.65,0.78,1,0,0
6085,2002,Santa Clara County,California,1682585,7.53,232943,40.15,1185,74335,446400,25.7,44.23,2.64,23.98,0.31,25.36,0.3,2.96,0.21,,,,,0,0,0
6085,2003,Santa Clara County,California,1682585,7.53,235814,40.15,1185,74335,446400,25.7,44.23,2.64,23.98,0.31,25.36,0.3,2.96,0.21,,,,,0,0,0
6085,2004,Santa Clara County,California,1682585,7.53,238684,40.15,1185,74335,446400,25.7,44.23,2.64,23.98,0.31,25.36,0.3,2.96,0.21,,,,,0,0,0
6085,2005,Santa Clara County,California,1729378,5.96,241554,40.12,1364,85569,704200,28.1,38.45,2.42,25.68,0.3,30.01,0.33,2.41,0.4,,,,,0,0,0
6085,2006,Santa Clara County,California,1729378,5.96,244425,40.12,1364,85569,704200,28.1,38.45,2.42,25.68,0.3,30.01,0.33,2.41,0.4,,,,,0,0,0
6085,2007,Santa Clara County,California,1729378,5.96,247295,40.12,1364,85569,704200,28.1,38.45,2.42,25.68,0.3,30.01,0.33,2.41,0.4,,,,,0,0,0
6085,2008,Santa Clara County,California,1729378,5.96,250165,40.12,1364,85569,704200,28.1,38.45,2.42,25.68,0.3,30.01,0.33,2.41,0.4,,,,,0,0,0
6085,2009,Santa Clara County,California,1729378,5.96,253036,40.12,1364,85569,704200,28.1,38.45,2.42,25.68,0.3,30.01,0.33,2.41,0.4,,,,,0,0,0
6085,2010,Santa Clara County,California,1781642,6.62,255906,42.35,1508,90747,656600,28.6,35.19,2.38,26.9,0.23,31.74,0.35,3.01,0.22,,,,,0,0,0
6085,2011,Santa Clara County,California,1868149,6.44,260273,43.22,1705,96310,698600,29.2,33.58,2.41,26.61,0.19,33.51,0.33,3.19,0.19,,,,,0,0,0
6085,2012,Santa Clara County,California,1868149,6.44,264641,43.22,1705,96310,698600,29.2,33.58,2.41,26.61,0.19,33.51,0.33,3.19,0.19,,,,,0,0,0
6085,2013,Santa Clara County,California,1868149,6.44,269008,43.22,1705,96310,698600,29.2,33.58,2.41,26.61,0.19,33.51,0.33,3.19,0.19,,,,,0,0,0
6085,2014,Santa Clara County,California,1868149,6.44,273375,43.22,1705,96310,698600,29.2,33.58,2.41,26.61,0.19,33.51,0.33,3.19,0.19,1648,1596,0.58,0.6,1,0,0
6085,2015,Santa Clara County,California,1868149,6.44,277743,43.22,1705,96310,698600,29.2,33.58,2.41,26.61,0.19,33.51,0.33,3.19,0.19,1270,1148,0.41,0.46,1,0,0
6085,2016,Santa Clara County,California,1868149,6.44,282111,43.22,1705,96310,698600,29.2,33.58,2.41,26.61,0.19,33.51,0.33,3.19,0.19,898,869,0.31,0.32,1,0,0
6087,2000,Santa Cruz County,California,255602,11.87,36458,40,924,53998,377500,29.2,65.52,0.85,26.79,0.46,3.31,0.12,2.61,0.34,,,,,0,0,0
6087,2001,Santa Cruz County,California,255602,11.87,36825,40,924,53998,377500,29.2,65.52,0.85,26.79,0.46,3.31,0.12,2.61,0.34,,,,,0,0,0
6087,2002,Santa Cruz County,California,255602,11.87,37192,40,924,53998,377500,29.2,65.52,0.85,26.79,0.46,3.31,0.12,2.61,0.34,258,185,0.5,0.69,1,0,0
6087,2003,Santa Cruz County,California,255602,11.87,37558,40,924,53998,377500,29.2,65.52,0.85,26.79,0.46,3.31,0.12,2.61,0.34,175,119,0.32,0.47,1,0,0
6087,2004,Santa Cruz County,California,255602,11.87,37925,40,924,53998,377500,29.2,65.52,0.85,26.79,0.46,3.31,0.12,2.61,0.34,,,,,0,0,0
6087,2005,Santa Cruz County,California,251398,7.25,38292,40.32,1251,64349,675300,34.3,62.95,0.96,29.02,0.28,3.72,0.16,2.66,0.25,,,,,0,0,0
6087,2006,Santa Cruz County,California,251398,7.25,38659,40.32,1251,64349,675300,34.3,62.95,0.96,29.02,0.28,3.72,0.16,2.66,0.25,,,,,0,0,0
6087,2007,Santa Cruz County,California,251398,7.25,39026,40.32,1251,64349,675300,34.3,62.95,0.96,29.02,0.28,3.72,0.16,2.66,0.25,253,198,0.51,0.65,1,0,0
6087,2008,Santa Cruz County,California,251398,7.25,39392,40.32,1251,64349,675300,34.3,62.95,0.96,29.02,0.28,3.72,0.16,2.66,0.25,437,324,0.82,1.11,1,0,0
6087,2009,Santa Cruz County,California,251398,7.25,39759,40.32,1251,64349,675300,34.3,62.95,0.96,29.02,0.28,3.72,0.16,2.66,0.25,421,334,0.84,1.06,1,0,0
6087,2010,Santa Cruz County,California,262382,8.53,40126,42.53,1380,66571,576500,34.2,59.61,0.88,32.05,0.37,4.06,0.11,2.69,0.23,395,342,0.85,0.98,1,0,0
6087,2011,Santa Cruz County,California,269278,8.63,40589,42.38,1441,67256,578800,36.3,58.32,0.87,32.9,0.23,4.22,0.11,3.18,0.16,336,321,0.79,0.83,1,0,0
6087,2012,Santa Cruz County,California,269278,8.63,41052,42.38,1441,67256,578800,36.3,58.32,0.87,32.9,0.23,4.22,0.11,3.18,0.16,337,286,0.7,0.82,1,0,0
6087,2013,Santa Cruz County,California,269278,8.63,41516,42.38,1441,67256,578800,36.3,58.32,0.87,32.9,0.23,4.22,0.11,3.18,0.16,263,243,0.59,0.63,1,0,0
6087,2014,Santa Cruz County,California,269278,8.63,41979,42.38,1441,67256,578800,36.3,58.32,0.87,32.9,0.23,4.22,0.11,3.18,0.16,240,233,0.56,0.57,1,0,0
6087,2015,Santa Cruz County,California,269278,8.63,42442,42.38,1441,67256,578800,36.3,58.32,0.87,32.9,0.23,4.22,0.11,3.18,0.16,193,190,0.45,0.45,1,0,0
6087,2016,Santa Cruz County,California,269278,8.63,42905,42.38,1441,67256,578800,36.3,58.32,0.87,32.9,0.23,4.22,0.11,3.18,0.16,156,154,0.36,0.36,1,0,0
6089,2000,Shasta County,California,163256,15.36,21516,33.92,563,34335,120800,29.2,86.43,0.72,5.51,2.47,1.85,0.09,2.78,0.15,574,565,2.63,2.67,0,0,0
6089,2001,Shasta County,California,163256,15.36,21871,33.92,563,34335,120800,29.2,86.43,0.72,5.51,2.47,1.85,0.09,2.78,0.15,934,516,2.36,4.27,0,0,0
6089,2002,Shasta County,California,163256,15.36,22227,33.92,563,34335,120800,29.2,86.43,0.72,5.51,2.47,1.85,0.09,2.78,0.15,737,383,1.72,3.32,0,0,0
6089,2003,Shasta County,California,163256,15.36,22582,33.92,563,34335,120800,29.2,86.43,0.72,5.51,2.47,1.85,0.09,2.78,0.15,791,434,1.92,3.5,0,0,0
6089,2004,Shasta County,California,163256,15.36,22937,33.92,563,34335,120800,29.2,86.43,0.72,5.51,2.47,1.85,0.09,2.78,0.15,507,450,1.96,2.21,1,0,0
6089,2005,Shasta County,California,179387,11.63,23293,33.95,835,44755,269800,34.3,83.33,0.98,7.72,2.44,2.52,0.14,2.7,0.16,451,448,1.92,1.94,1,0,0
6089,2006,Shasta County,California,179387,11.63,23648,33.95,835,44755,269800,34.3,83.33,0.98,7.72,2.44,2.52,0.14,2.7,0.16,431,428,1.81,1.82,1,0,0
6089,2007,Shasta County,California,179387,11.63,24003,33.95,835,44755,269800,34.3,83.33,0.98,7.72,2.44,2.52,0.14,2.7,0.16,295,294,1.22,1.23,1,0,0
6089,2008,Shasta County,California,179387,11.63,24358,33.95,835,44755,269800,34.3,83.33,0.98,7.72,2.44,2.52,0.14,2.7,0.16,438,434,1.78,1.8,1,0,0
6089,2009,Shasta County,California,179387,11.63,24714,33.95,835,44755,269800,34.3,83.33,0.98,7.72,2.44,2.52,0.14,2.7,0.16,412,405,1.64,1.67,1,0,0
6089,2010,Shasta County,California,177223,12.55,25069,35.64,916,44396,233400,36.6,82.41,0.81,8.4,2.35,2.42,0.13,3.36,0.12,528,522,2.08,2.11,1,0,0
6089,2011,Shasta County,California,178942,11.06,25358,37.54,926,44620,216600,35.3,81.17,0.98,9.16,2.24,2.61,0.21,3.59,0.04,506,503,1.98,2,1,0,0
